# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	445122	445547	-	WP_206168696.1	WP_206168696.1		ribosomal protein S18-alanine N-acetyltransferase	rimI		B5P37_RS02240	426	141	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	445571	446227	-					tsaB		B5P37_RS02245	657		old_locus_tag=B5P37_02245
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	445571	446227	-	WP_085236680.1	WP_085236680.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		B5P37_RS02245	657	218	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	446208	446666	-					tsaE		B5P37_RS02250	459		old_locus_tag=B5P37_02250
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	446208	446666	-	WP_085236683.1	WP_085236683.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		B5P37_RS02250	459	152	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	447189	448877	+					ilvD		B5P37_RS02255	1689		old_locus_tag=B5P37_02255
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	447189	448877	+	WP_085236685.1	WP_085236685.1		dihydroxy-acid dehydratase	ilvD		B5P37_RS02255	1689	562	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	448896	450650	+					ilvB		B5P37_RS02260	1755		old_locus_tag=B5P37_02260
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	448896	450650	+	WP_085236688.1	WP_085236688.1		biosynthetic-type acetolactate synthase large subunit	ilvB		B5P37_RS02260	1755	584	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	450647	451120	+					ilvN		B5P37_RS02265	474		old_locus_tag=B5P37_02265
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	450647	451120	+	WP_085236690.1	WP_085236690.1		acetolactate synthase small subunit	ilvN		B5P37_RS02265	474	157	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	451154	452158	+					ilvC		B5P37_RS02270	1005		old_locus_tag=B5P37_02270
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	451154	452158	+	WP_085236692.1	WP_085236692.1		ketol-acid reductoisomerase	ilvC		B5P37_RS02270	1005	334	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	452179	453717	+							B5P37_RS02275	1539		old_locus_tag=B5P37_02275
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	452179	453717	+	WP_085236694.1	WP_085236694.1		2-isopropylmalate synthase			B5P37_RS02275	1539	512	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	453707	454756	+					leuB		B5P37_RS02280	1050		old_locus_tag=B5P37_02280
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	453707	454756	+	WP_085236696.1	WP_085236696.1		3-isopropylmalate dehydrogenase	leuB		B5P37_RS02280	1050	349	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	454760	456130	+					leuC		B5P37_RS02285	1371		old_locus_tag=B5P37_02285
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	454760	456130	+	WP_085236698.1	WP_085236698.1		3-isopropylmalate dehydratase large subunit	leuC		B5P37_RS02285	1371	456	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	456133	456705	+					leuD		B5P37_RS02290	573		old_locus_tag=B5P37_02290
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	456133	456705	+	WP_085236700.1	WP_085236700.1		3-isopropylmalate dehydratase small subunit	leuD		B5P37_RS02290	573	190	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	456718	457986	+					ilvA		B5P37_RS02295	1269		old_locus_tag=B5P37_02295
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	456718	457986	+	WP_085236702.1	WP_085236702.1		threonine ammonia-lyase IlvA	ilvA		B5P37_RS02295	1269	422	
gene	rRNA	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	458212	458326	-					rrf		B5P37_RS02300	115		old_locus_tag=B5P37_02300
rRNA		GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	458212	458326	-				5S ribosomal RNA	rrf		B5P37_RS02300	115		
gene	rRNA	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	458406	461325	-							B5P37_RS02305	2920		old_locus_tag=B5P37_02305
rRNA		GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	458406	461325	-				23S ribosomal RNA			B5P37_RS02305	2920		
gene	rRNA	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	461553	463104	-							B5P37_RS02310	1552		old_locus_tag=B5P37_02310
rRNA		GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	461553	463104	-				16S ribosomal RNA			B5P37_RS02310	1552		
gene	tRNA	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	463244	463317	-							B5P37_RS02315	74		old_locus_tag=B5P37_02315
tRNA		GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	463244	463317	-				tRNA-Gly			B5P37_RS02315	74		anticodon=TCC
gene	tRNA	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	463355	463437	-							B5P37_RS02320	83		old_locus_tag=B5P37_02320
tRNA		GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	463355	463437	-				tRNA-Leu			B5P37_RS02320	83		anticodon=GAG
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	464192	464650	-							B5P37_RS02325	459		old_locus_tag=B5P37_02325
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	464192	464650	-	WP_085236704.1	WP_085236704.1		SprT family protein			B5P37_RS02325	459	152	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	464643	466793	-							B5P37_RS02330	2151		old_locus_tag=B5P37_02330
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	464643	466793	-	WP_085238399.1	WP_085238399.1		RNA-binding transcriptional accessory protein			B5P37_RS02330	2151	716	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	467129	468448	+							B5P37_RS02335	1320		old_locus_tag=B5P37_02335
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	467129	468448	+	WP_085238400.1	WP_085238400.1		ISL3 family transposase			B5P37_RS02335	1320	439	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	468499	469269	-					sigB		B5P37_RS02340	771		old_locus_tag=B5P37_02340
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	468499	469269	-	WP_085236706.1	WP_085236706.1		RNA polymerase sigma factor SigB	sigB		B5P37_RS02340	771	256	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	469244	469723	-					rsbW		B5P37_RS02345	480		old_locus_tag=B5P37_02345
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	469244	469723	-	WP_085238401.1	WP_085238401.1		anti-sigma B factor RsbW	rsbW		B5P37_RS02345	480	159	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	469728	470054	-							B5P37_RS02350	327		old_locus_tag=B5P37_02350
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	469728	470054	-	WP_085236708.1	WP_085236708.1		anti-sigma factor antagonist			B5P37_RS02350	327	108	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	470133	471137	-							B5P37_RS02355	1005		old_locus_tag=B5P37_02355
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	470133	471137	-	WP_085236711.1	WP_085236711.1		PP2C family protein-serine/threonine phosphatase			B5P37_RS02355	1005	334	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	471194	471547	-							B5P37_RS02360	354		old_locus_tag=B5P37_02360
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	471194	471547	-	WP_019169266.1	WP_019169266.1		type II toxin-antitoxin system PemK/MazF family toxin			B5P37_RS02360	354	117	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	471548	471718	-							B5P37_RS02365	171		old_locus_tag=B5P37_02365
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	471548	471718	-	WP_085236713.1	WP_085236713.1		antitoxin MazE			B5P37_RS02365	171	56	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	471803	472951	-					alr		B5P37_RS02370	1149		old_locus_tag=B5P37_02370
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	471803	472951	-	WP_085236715.1	WP_085236715.1		alanine racemase	alr		B5P37_RS02370	1149	382	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	472985	473335	-					acpS		B5P37_RS02375	351		old_locus_tag=B5P37_02375
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	472985	473335	-	WP_085236717.1	WP_085236717.1		holo-ACP synthase	acpS		B5P37_RS02375	351	116	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	473332	473850	-							B5P37_RS02380	519		old_locus_tag=B5P37_02380
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	473332	473850	-	WP_085236719.1	WP_085236719.1		PH domain-containing protein			B5P37_RS02380	519	172	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	473847	475376	-							B5P37_RS02385	1530		old_locus_tag=B5P37_02385
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	473847	475376	-	WP_244898629.1	WP_244898629.1		PH domain-containing protein			B5P37_RS02385	1530	509	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	475342	475815	-							B5P37_RS02390	474		old_locus_tag=B5P37_02390
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	475342	475815	-	WP_085236725.1	WP_085236725.1		PH domain-containing protein			B5P37_RS02390	474	157	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	476158	477477	+							B5P37_RS02395	1320		old_locus_tag=B5P37_02395
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	476158	477477	+	WP_085238400.1	WP_085238400.1		ISL3 family transposase			B5P37_RS02395	1320	439	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	477548	479035	-							B5P37_RS02400	1488		old_locus_tag=B5P37_02400
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	477548	479035	-	WP_085236728.1	WP_085236728.1		DEAD/DEAH box helicase			B5P37_RS02400	1488	495	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	479449	480816	-							B5P37_RS02405	1368		old_locus_tag=B5P37_02405
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	479449	480816	-	WP_085236731.1	WP_085236731.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			B5P37_RS02405	1368	455	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	480828	481898	-							B5P37_RS02410	1071		old_locus_tag=B5P37_02410
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	480828	481898	-	WP_085236733.1	WP_085236733.1		D-alanine--D-alanine ligase			B5P37_RS02410	1071	356	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	482052	483257	+							B5P37_RS02415	1206		old_locus_tag=B5P37_02415
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	482052	483257	+	WP_085236735.1	WP_085236735.1		rod shape-determining protein RodA			B5P37_RS02415	1206	401	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	483310	484041	-							B5P37_RS02420	732		old_locus_tag=B5P37_02420
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	483310	484041	-	WP_085236737.1	WP_085236737.1		LPXTG cell wall anchor domain-containing protein			B5P37_RS02420	732	243	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	484062	485087	-							B5P37_RS02425	1026		old_locus_tag=B5P37_02425
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	484062	485087	-	WP_085236739.1	WP_085236739.1		trypsin-like serine protease			B5P37_RS02425	1026	341	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	485132	485437	-							B5P37_RS02430	306		old_locus_tag=B5P37_02430
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	485132	485437	-	WP_085236741.1	WP_085236741.1		hypothetical protein			B5P37_RS02430	306	101	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	486312	486458	-							B5P37_RS11895	147		
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	486312	486458	-	WP_169710763.1	WP_169710763.1		hypothetical protein			B5P37_RS11895	147	48	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	486545	488728	-							B5P37_RS02435	2184		old_locus_tag=B5P37_02435
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	486545	488728	-	WP_085236743.1	WP_085236743.1		heavy metal translocating P-type ATPase			B5P37_RS02435	2184	727	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	488822	489028	-							B5P37_RS02440	207		old_locus_tag=B5P37_02440
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	488822	489028	-	WP_085236744.1	WP_085236744.1		cation transporter			B5P37_RS02440	207	68	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	489009	489254	-							B5P37_RS02445	246		old_locus_tag=B5P37_02445
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	489009	489254	-	WP_085236745.1	WP_085236745.1		heavy-metal-associated domain-containing protein			B5P37_RS02445	246	81	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	489267	489554	-					csoR		B5P37_RS02450	288		old_locus_tag=B5P37_02450
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	489267	489554	-	WP_085236746.1	WP_085236746.1		copper-sensing transcriptional repressor CsoR	csoR		B5P37_RS02450	288	95	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	489683	491173	+					cls		B5P37_RS02455	1491		old_locus_tag=B5P37_02455
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	489683	491173	+	WP_085236747.1	WP_085236747.1		cardiolipin synthase	cls		B5P37_RS02455	1491	496	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	491193	491846	+							B5P37_RS02460	654		old_locus_tag=B5P37_02460
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	491193	491846	+	WP_085236748.1	WP_085236748.1		HD domain-containing protein			B5P37_RS02460	654	217	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	491936	492802	-					yidC		B5P37_RS02465	867		old_locus_tag=B5P37_02465
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	491936	492802	-	WP_085236749.1	WP_085236749.1		membrane protein insertase YidC	yidC		B5P37_RS02465	867	288	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	492891	493529	-					thiE		B5P37_RS02470	639		old_locus_tag=B5P37_02470
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	492891	493529	-	WP_085236750.1	WP_085236750.1		thiamine phosphate synthase	thiE		B5P37_RS02470	639	212	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	493519	494322	-					thiM		B5P37_RS02475	804		old_locus_tag=B5P37_02475
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	493519	494322	-	WP_085236751.1	WP_085236751.1		hydroxyethylthiazole kinase	thiM		B5P37_RS02475	804	267	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	494324	495130	-					thiD		B5P37_RS02480	807		old_locus_tag=B5P37_02480
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	494324	495130	-	WP_085236752.1	WP_085236752.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		B5P37_RS02480	807	268	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	495127	495813	-					tenA		B5P37_RS02485	687		old_locus_tag=B5P37_02485
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	495127	495813	-	WP_085236753.1	WP_085236753.1		thiaminase II	tenA		B5P37_RS02485	687	228	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	496495	496845	-							B5P37_RS02490	351		old_locus_tag=B5P37_02490
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	496495	496845	-	WP_240622350.1	WP_240622350.1		single-stranded DNA-binding protein			B5P37_RS02490	351	116	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	497034	497468	+							B5P37_RS02495	435		old_locus_tag=B5P37_02495
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	497034	497468	+	WP_085236754.1	WP_085236754.1		YwpF-like family protein			B5P37_RS02495	435	144	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	497736	498179	-					fabZ		B5P37_RS02500	444		old_locus_tag=B5P37_02500
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	497736	498179	-	WP_085236755.1	WP_085236755.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		B5P37_RS02500	444	147	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	498179	498376	-							B5P37_RS02505	198		old_locus_tag=B5P37_02505
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	498179	498376	-	WP_240622349.1	WP_240622349.1		DNA-directed RNA polymerase subunit beta			B5P37_RS02505	198	65	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	498369	499634	-					murA		B5P37_RS02510	1266		old_locus_tag=B5P37_02510
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	498369	499634	-	WP_085236757.1	WP_085236757.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		B5P37_RS02510	1266	421	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	499746	499976	-							B5P37_RS02515	231		old_locus_tag=B5P37_02515
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	499746	499976	-	WP_085236758.1	WP_085236758.1		DUF1146 family protein			B5P37_RS02515	231	76	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	500348	500752	-							B5P37_RS02520	405		old_locus_tag=B5P37_02520
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	500348	500752	-	WP_085236759.1	WP_085236759.1		F0F1 ATP synthase subunit epsilon			B5P37_RS02520	405	134	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	500775	502187	-					atpD		B5P37_RS02525	1413		old_locus_tag=B5P37_02525
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	500775	502187	-	WP_085236760.1	WP_085236760.1		F0F1 ATP synthase subunit beta	atpD		B5P37_RS02525	1413	470	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	502212	503078	-					atpG		B5P37_RS02530	867		old_locus_tag=B5P37_02530
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	502212	503078	-	WP_085238403.1	WP_085238403.1		ATP synthase F1 subunit gamma	atpG		B5P37_RS02530	867	288	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	503116	504627	-					atpA		B5P37_RS02535	1512		old_locus_tag=B5P37_02535
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	503116	504627	-	WP_085236761.1	WP_085236761.1		F0F1 ATP synthase subunit alpha	atpA		B5P37_RS02535	1512	503	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	504654	505193	-							B5P37_RS02540	540		old_locus_tag=B5P37_02540
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	504654	505193	-	WP_085236762.1	WP_085236762.1		F0F1 ATP synthase subunit delta			B5P37_RS02540	540	179	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	505193	505708	-							B5P37_RS02545	516		old_locus_tag=B5P37_02545
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	505193	505708	-	WP_085236763.1	WP_085236763.1		F0F1 ATP synthase subunit B			B5P37_RS02545	516	171	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	505875	506087	-					atpE		B5P37_RS02550	213		old_locus_tag=B5P37_02550
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	505875	506087	-	WP_014613343.1	WP_014613343.1		F0F1 ATP synthase subunit C	atpE		B5P37_RS02550	213	70	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	506129	506851	-					atpB		B5P37_RS02555	723		old_locus_tag=B5P37_02555
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	506129	506851	-	WP_085236764.1	WP_085236764.1		F0F1 ATP synthase subunit A	atpB		B5P37_RS02555	723	240	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	506888	507241	-							B5P37_RS02560	354		old_locus_tag=B5P37_02560
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	506888	507241	-	WP_085236765.1	WP_085236765.1		ATP synthase subunit I			B5P37_RS02560	354	117	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	507407	508546	-					wecB		B5P37_RS02565	1140		old_locus_tag=B5P37_02565
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	507407	508546	-	WP_085236766.1	WP_085236766.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		B5P37_RS02565	1140	379	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	508569	509198	-					upp		B5P37_RS02570	630		old_locus_tag=B5P37_02570
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	508569	509198	-	WP_085236767.1	WP_085236767.1		uracil phosphoribosyltransferase	upp		B5P37_RS02570	630	209	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	509235	510470	-							B5P37_RS02575	1236		old_locus_tag=B5P37_02575
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	509235	510470	-	WP_085236768.1	WP_085236768.1		serine hydroxymethyltransferase			B5P37_RS02575	1236	411	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	510491	511018	-							B5P37_RS02580	528		old_locus_tag=B5P37_02580
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	510491	511018	-	WP_085236769.1	WP_085236769.1		TIGR01440 family protein			B5P37_RS02580	528	175	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	511136	511561	-							B5P37_RS02585	426		old_locus_tag=B5P37_02585
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	511136	511561	-	WP_085236770.1	WP_085236770.1		low molecular weight protein arginine phosphatase			B5P37_RS02585	426	141	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	511558	512610	-							B5P37_RS02590	1053		old_locus_tag=B5P37_02590
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	511558	512610	-	WP_085236771.1	WP_085236771.1		L-threonylcarbamoyladenylate synthase			B5P37_RS02590	1053	350	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	512807	513613	-					prmC		B5P37_RS02595	807		old_locus_tag=B5P37_02595
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	512807	513613	-	WP_240622351.1	WP_240622351.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		B5P37_RS02595	807	268	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	513642	514718	-					prfA		B5P37_RS02600	1077		old_locus_tag=B5P37_02600
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	513642	514718	-	WP_085236773.1	WP_085236773.1		peptide chain release factor 1	prfA		B5P37_RS02600	1077	358	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	514718	515320	-							B5P37_RS02605	603		old_locus_tag=B5P37_02605
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	514718	515320	-	WP_085236774.1	WP_085236774.1		thymidine kinase			B5P37_RS02605	603	200	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	515565	515819	-							B5P37_RS02610	255		old_locus_tag=B5P37_02610
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	515565	515819	-	WP_016426439.1	WP_016426439.1		type B 50S ribosomal protein L31			B5P37_RS02610	255	84	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	515943	517256	-					rho		B5P37_RS02615	1314		old_locus_tag=B5P37_02615
